[2023-12-06 22:52:20,918][__main__][INFO] - Found GPU with device_name NVIDIA GeForce RTX 3080. Will run RFdiffusion on NVIDIA GeForce RTX 3080
[2023-12-06 22:52:20,919][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /home/domain/ipermyakov/RFdiffusion/rfdiffusion/inference/../../models/Base_ckpt.pt
[2023-12-06 22:52:40,362][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2023-12-06 22:52:42,928][rfdiffusion.diffusion][INFO] - Calculating IGSO3.
[2023-12-06 22:52:47,947][__main__][INFO] - Making design example_outputs/design_unconditional_0
[2023-12-06 22:52:47,951][rfdiffusion.inference.model_runners][INFO] - Using contig: ['100-200']
[2023-12-06 22:52:48,020][rfdiffusion.inference.model_runners][INFO] - Sequence init: ------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:18,430][rfdiffusion.inference.model_runners][INFO] - Timestep 2, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:20,120][__main__][INFO] - Finished design in 0.82 minutes
[2023-12-06 22:54:20,120][__main__][INFO] - Making design example_outputs/design_unconditional_2
[2023-12-06 22:54:20,124][rfdiffusion.inference.model_runners][INFO] - Using contig: ['100-200']
[2023-12-06 22:54:20,140][rfdiffusion.inference.model_runners][INFO] - Sequence init: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:20,738][rfdiffusion.inference.model_runners][INFO] - Timestep 50, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:21,338][rfdiffusion.inference.model_runners][INFO] - Timestep 49, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:21,940][rfdiffusion.inference.model_runners][INFO] - Timestep 48, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:22,539][rfdiffusion.inference.model_runners][INFO] - Timestep 47, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:23,141][rfdiffusion.inference.model_runners][INFO] - Timestep 46, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:23,739][rfdiffusion.inference.model_runners][INFO] - Timestep 45, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:24,341][rfdiffusion.inference.model_runners][INFO] - Timestep 44, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:24,942][rfdiffusion.inference.model_runners][INFO] - Timestep 43, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:25,908][rfdiffusion.inference.model_runners][INFO] - Timestep 42, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:26,680][rfdiffusion.inference.model_runners][INFO] - Timestep 41, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:27,836][rfdiffusion.inference.model_runners][INFO] - Timestep 40, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:28,439][rfdiffusion.inference.model_runners][INFO] - Timestep 39, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
